:ID,company_name,code,:LABEL
846,钱江水利,600283.SH,company
847,宝明科技,002992.SZ,company
848,茂硕电源,002660.SZ,company
849,哈森股份,603958.SH,company
850,张裕A,000869.SZ,company
851,中航资本,600705.SH,company
852,昂立教育,600661.SH,company
853,同仁堂,600085.SH,company
854,深信服,300454.SZ,company
855,西安饮食,000721.SZ,company
856,博信股份,600083.SH,company
857,天健集团,000090.SZ,company
858,盛路通信,002446.SZ,company
859,*ST九有,600462.SH,company
860,威高骨科,688161.SH,company
861,顶点软件,603383.SH,company
862,方正电机,002196.SZ,company
863,德马科技,688360.SH,company
864,华阳集团,002906.SZ,company
865,红塔证券,601236.SH,company
866,米奥兰特,300795.SZ,company
867,兰石重装,603169.SH,company
868,大众公用,600635.SH,company
869,海越能源,600387.SH,company
870,杉杉股份,600884.SH,company
871,上海沪工,603131.SH,company
872,信隆健康,002105.SZ,company
873,华东重机,002685.SZ,company
874,渤海股份,000605.SZ,company
875,洲际油气,600759.SH,company
876,安纳达,002136.SZ,company
877,新诺威,300765.SZ,company
878,鄂武商A,000501.SZ,company
879,中远海发,601866.SH,company
880,天士力,600535.SH,company
881,恒丰纸业,600356.SH,company
882,粤传媒,002181.SZ,company
883,东威科技,688700.SH,company
884,浙江富润,600070.SH,company
885,重庆燃气,600917.SH,company
886,青岛中程,300208.SZ,company
887,漫步者,002351.SZ,company
888,哈药股份,600664.SH,company
889,基蛋生物,603387.SH,company
890,瑞丰银行,601528.SH,company
891,平高电气,600312.SH,company
892,大胜达,603687.SH,company
893,*ST上普,600680.SH,company
894,京泉华,002885.SZ,company
895,力生制药,002393.SZ,company
896,通裕重工,300185.SZ,company
897,海容冷链,603187.SH,company
898,固德威,688390.SH,company
899,世嘉科技,002796.SZ,company
900,综艺股份,600770.SH,company
901,顺丰控股,002352.SZ,company
902,大北农,002385.SZ,company
903,三诺生物,300298.SZ,company
904,富春股份,300299.SZ,company
905,展鹏科技,603488.SH,company
906,格力电器,000651.SZ,company
907,华利集团,300979.SZ,company
908,普门科技,688389.SH,company
909,思特奇,300608.SZ,company
910,移远通信,603236.SH,company
911,津膜科技,300334.SZ,company
912,长城动漫,000835.SZ,company
913,瀚蓝环境,600323.SH,company
914,蓝光发展,600466.SH,company
915,威胜信息,688100.SH,company
916,远望谷,002161.SZ,company
917,佰仁医疗,688198.SH,company
918,罗博特科,300757.SZ,company
919,雅化集团,002497.SZ,company
920,欧亚集团,600697.SH,company
921,洛阳钼业,603993.SH,company
922,特力A,000025.SZ,company
923,密尔克卫,603713.SH,company
924,回盛生物,300871.SZ,company
925,石化油服,600871.SH,company
926,本川智能,300964.SZ,company
927,雪迪龙,002658.SZ,company
928,九洲电气,300040.SZ,company
929,京新药业,002020.SZ,company
930,TCL集团,000100.SZ,company
931,桂林旅游,000978.SZ,company
932,吉鑫科技,601218.SH,company
933,埃夫特,688165.SH,company
934,佳都科技,600728.SH,company
935,航发动力,600893.SH,company
936,神州细胞,688520.SH,company
937,ST椰岛,600238.SH,company
938,可立克,002782.SZ,company
939,粤电力A,000539.SZ,company
940,阿拉丁,688179.SH,company
941,上海港湾,605598.SH,company
942,晶晨股份,688099.SH,company
943,科大智能,300222.SZ,company
944,横店影视,603103.SH,company
945,TCL通讯,000542.SZ,company
946,沪农商行,601825.SH,company
947,周大生,002867.SZ,company
948,卓易信息,688258.SH,company
949,恒生电子,600570.SH,company
950,川大智胜,002253.SZ,company
951,东方电气,600875.SH,company
952,天壕环境,300332.SZ,company
953,得利斯,002330.SZ,company
954,大湖股份,600257.SH,company
955,九鼎投资,600053.SH,company
956,天夏智慧,000662.SZ,company
957,万盛股份,603010.SH,company
958,北部湾港,000582.SZ,company
959,高科石化,002778.SZ,company
960,天目药业,600671.SH,company
961,煌上煌,002695.SZ,company
962,爱建集团,600643.SH,company
963,飞利信,300287.SZ,company
964,昊志机电,300503.SZ,company
965,华电国际,600027.SH,company
966,彤程新材,603650.SH,company
967,城投控股,600649.SH,company
968,沧州大化,600230.SH,company
969,中航电测,300114.SZ,company
970,美达股份,000782.SZ,company
971,皖新传媒,601801.SH,company
972,普洛药业,000739.SZ,company
973,中大力德,002896.SZ,company
974,界龙实业,600836.SH,company
975,杭可科技,688006.SH,company
976,群兴玩具,002575.SZ,company
977,红豆股份,600400.SH,company
978,冀东装备,000856.SZ,company
979,凌云股份,600480.SH,company
980,朗源股份,300175.SZ,company
981,苏交科,300284.SZ,company
982,天合光能,688599.SH,company
983,宁波联合,600051.SH,company
984,锦龙股份,000712.SZ,company
985,新五丰,600975.SH,company
986,加加食品,002650.SZ,company
987,*ST保千,600074.SH,company
988,亿嘉和,603666.SH,company
989,瑞松科技,688090.SH,company
990,世运电路,603920.SH,company
991,致远互联,688369.SH,company
992,神州信息,000555.SZ,company
993,金奥博,002917.SZ,company
994,神农集团,605296.SH,company
995,法尔胜,000890.SZ,company
996,捷安高科,300845.SZ,company
997,联创光电,600363.SH,company
998,惠泰医疗,688617.SH,company
999,新易盛,300502.SZ,company
1000,中元股份,300018.SZ,company
1001,雪人股份,002639.SZ,company
1002,容知日新,688768.SH,company
1003,大全能源,688303.SH,company
1004,宝通科技,300031.SZ,company
1005,天药股份,600488.SH,company
1006,维维股份,600300.SH,company
1007,金田铜业,601609.SH,company
1008,国金证券,600109.SH,company
1009,贵州燃气,600903.SH,company
1010,电魂网络,603258.SH,company
1011,宁波热电,600982.SH,company
1012,振兴生化,000403.SZ,company
1013,浩欧博,688656.SH,company
1014,经纬纺机,000666.SZ,company
1015,汉嘉设计,300746.SZ,company
1016,福鞍股份,603315.SH,company
1017,侨银环保,002973.SZ,company
1018,天海防务,300008.SZ,company
1019,津劝业,600821.SH,company
1020,交控科技,688015.SH,company
1021,园城黄金,600766.SH,company
1022,豫光金铅,600531.SH,company
1023,中国宝安,000009.SZ,company
1024,宏辉果蔬,603336.SH,company
1025,华锦股份,000059.SZ,company
1026,浦东金桥,600639.SH,company
1027,中节能太阳能,000591.SZ,company
1028,新筑股份,002480.SZ,company
1029,海南橡胶,601118.SH,company
1030,富祥股份,300497.SZ,company
1031,天宜上佳,688033.SH,company
1032,惠达卫浴,603385.SH,company
1033,北京科锐,002350.SZ,company
1034,京源环保,688096.SH,company
1035,艾为电子,688798.SH,company
1036,东华能源,002221.SZ,company
1037,长缆科技,002879.SZ,company
1038,神火股份,000933.SZ,company
1039,英力特,000635.SZ,company
1040,中孚信息,300659.SZ,company
1041,华明装备,002270.SZ,company
1042,金达莱,688057.SH,company
1043,万向钱潮,000559.SZ,company
1044,清新环境,002573.SZ,company
1045,中兵红箭,000519.SZ,company
1046,美亚柏科,300188.SZ,company
1047,国发股份,600538.SH,company
1048,纽威股份,603699.SH,company
1049,精工钢构,600496.SH,company
1050,西部材料,002149.SZ,company
1051,南网能源,003035.SZ,company
1052,达安基因,002030.SZ,company
1053,百利电气,600468.SH,company
1054,新华文轩,601811.SH,company
1055,长亮科技,300348.SZ,company
1056,恒天海龙,000677.SZ,company
1057,赛摩电气,300466.SZ,company
1058,精艺股份,002295.SZ,company
1059,葵花药业,002737.SZ,company
1060,商业城,600306.SH,company
1061,维宏股份,300508.SZ,company
1062,健友股份,603707.SH,company
1063,南钢股份,600282.SH,company
1064,精华制药,002349.SZ,company
1065,西山煤电,000983.SZ,company
1066,广百股份,002187.SZ,company
1067,大千生态,603955.SH,company
1068,神工股份,688233.SH,company
1069,联测科技,688113.SH,company
1070,佳讯飞鸿,300213.SZ,company
1071,九州通,600998.SH,company
1072,弘讯科技,603015.SH,company
1073,高争民爆,002827.SZ,company
1074,重庆钢铁,601005.SH,company
1075,马应龙,600993.SH,company
1076,聚辰股份,688123.SH,company
1077,南京新百,600682.SH,company
1078,长春高新,000661.SZ,company
1079,金力永磁,300748.SZ,company
1080,道氏技术,300409.SZ,company
1081,同花顺,300033.SZ,company
1082,泰格医药,300347.SZ,company
1083,渤海汽车,600960.SH,company
1084,东方园林,002310.SZ,company
1085,兰生股份,600826.SH,company
1086,永茂泰,605208.SH,company
1087,金科股份,000656.SZ,company
1088,久祺股份,300994.SZ,company
1089,唐源电气,300789.SZ,company
1090,方大集团,000055.SZ,company
1091,恒宇信通,300965.SZ,company
1092,华中数控,300161.SZ,company
1093,永泰能源,600157.SH,company
1094,瑞丰高材,300243.SZ,company
1095,青松股份,300132.SZ,company
1096,史丹利,002588.SZ,company
1097,中英科技,300936.SZ,company
1098,南大光电,300346.SZ,company
1099,海星股份,603115.SH,company
1100,摩恩电气,002451.SZ,company
1101,*ST康得,002450.SZ,company
1102,华仪电气,600290.SH,company
1103,中航光电,002179.SZ,company
1104,祥源文化,600576.SH,company
1105,欣天科技,300615.SZ,company
1106,三川智慧,300066.SZ,company
1107,山西路桥,000755.SZ,company
1108,天津磁卡,600800.SH,company
1109,江河集团,601886.SH,company
1110,大中矿业,001203.SZ,company
1111,起帆电缆,605222.SH,company
1112,首商股份,600723.SH,company
1113,世龙实业,002748.SZ,company
1114,卫星石化,002648.SZ,company
1115,龙江交通,601188.SH,company
1116,兴业证券,601377.SH,company
1117,久立特材,002318.SZ,company
1118,四方新材,605122.SH,company
1119,元利科技,603217.SH,company
1120,西麦食品,002956.SZ,company
1121,三峡水利,600116.SH,company
1122,民德电子,300656.SZ,company
1123,高新发展,000628.SZ,company
1124,上纬新材,688585.SH,company
1125,华西能源,002630.SZ,company
1126,宝莫股份,002476.SZ,company
1127,同济堂,600090.SH,company
1128,风神股份,600469.SH,company
1129,日科化学,300214.SZ,company
1130,润邦股份,002483.SZ,company
1131,宝丰能源,600989.SH,company
1132,燕麦科技,688312.SH,company
1133,山西证券,002500.SZ,company
1134,工商银行,601398.SH,company
1135,锐明技术,002970.SZ,company
1136,阳光股份,000608.SZ,company
1137,厦门信达,000701.SZ,company
1138,新洁能,605111.SH,company
1139,国元证券,000728.SZ,company
1140,先锋新材,300163.SZ,company
1141,国海证券,000750.SZ,company
1142,ST安通,600179.SH,company
1143,天奇股份,002009.SZ,company
1144,青达环保,688501.SH,company
1145,北京君正,300223.SZ,company
1146,凯龙股份,002783.SZ,company
1147,财通证券,601108.SH,company
1148,江苏租赁,600901.SH,company
1149,赛象科技,002337.SZ,company
1150,宏大爆破,002683.SZ,company
1151,云南能投,002053.SZ,company
1152,华电重工,601226.SH,company
1153,武钢股份,600005.SH,company
1154,东箭科技,300978.SZ,company
1155,协和电子,605258.SH,company
1156,中伟股份,300919.SZ,company
1157,景嘉微,300474.SZ,company
1158,美邦服饰,002269.SZ,company
1159,春秋电子,603890.SH,company
1160,高德红外,002414.SZ,company
1161,洪都航空,600316.SH,company
1162,ST新光,002147.SZ,company
1163,山水比德,300844.SZ,company
1164,大博医疗,002901.SZ,company
1165,浙富控股,002266.SZ,company
1166,海欣食品,002702.SZ,company
1167,双环传动,002472.SZ,company
1168,来伊份,603777.SH,company
1169,新兴装备,002933.SZ,company
1170,赛腾股份,603283.SH,company
1171,凤竹纺织,600493.SH,company
1172,铁科轨道,688569.SH,company
1173,中工国际,002051.SZ,company
1174,金丹科技,300829.SZ,company
1175,多氟多,002407.SZ,company
1176,倍轻松,688793.SH,company
1177,兴业股份,603928.SH,company
1178,千方科技,002373.SZ,company
1179,佛山照明,000541.SZ,company
1180,世纪鼎利,300050.SZ,company
1181,华峰铝业,601702.SH,company
1182,金太阳,300606.SZ,company
1183,新媒股份,300770.SZ,company
1184,迅游科技,300467.SZ,company
1185,意华股份,002897.SZ,company
1186,辉隆股份,002556.SZ,company
1187,三湘印象,000863.SZ,company
1188,海峡环保,603817.SH,company
1189,烽火电子,000561.SZ,company
1190,大西洋焊接,600558.SH,company
1191,祥源新材,300980.SZ,company
1192,郑州银行,002936.SZ,company
1193,人民同泰,600829.SH,company
1194,金时科技,002951.SZ,company
1195,中国海诚,002116.SZ,company
1196,苏州银行,002966.SZ,company
1197,深振业A,000006.SZ,company
1198,金陵体育,300651.SZ,company
1199,元成股份,603388.SH,company
1200,万事利,301066.SZ,company
1201,中油工程,600339.SH,company
1202,湘油泵,603319.SH,company
1203,绿地控股,600606.SH,company
1204,三生国健,688336.SH,company
1205,银江股份,300020.SZ,company
1206,佳云科技,300242.SZ,company
1207,华泽退,000693.SZ,company
1208,阿石创,300706.SZ,company
1209,南华期货,603093.SH,company
1210,佐力药业,300181.SZ,company
1211,硕世生物,688399.SH,company
1212,步长制药,603858.SH,company
1213,溢多利,300381.SZ,company
1214,欧林生物,688319.SH,company
1215,震有科技,688418.SH,company
1216,郑煤机,601717.SH,company
1217,华西股份,000936.SZ,company
1218,国联股份,603613.SH,company
1219,京能电力,600578.SH,company
1220,长城汽车,601633.SH,company
1221,康旗股份,300061.SZ,company
1222,金风科技,002202.SZ,company
1223,福建金森,002679.SZ,company
1224,康芝药业,300086.SZ,company
1225,九洲药业,603456.SH,company
1226,锐奇股份,300126.SZ,company
1227,大东海A,000613.SZ,company
1228,长春燃气,600333.SH,company
1229,纳思达,002180.SZ,company
1230,实达集团,600734.SH,company
1231,宇通客车,600066.SH,company
1232,海天精工,601882.SH,company
1233,山东药玻,600529.SH,company
1234,海陆重工,002255.SZ,company
1235,朗迪集团,603726.SH,company
1236,宏力达,688330.SH,company
1237,红宇新材,300345.SZ,company
1238,新华医疗,600587.SH,company
1239,江铃汽车,000550.SZ,company
1240,华懋科技,603306.SH,company
1241,白云电器,603861.SH,company
1242,登海种业,002041.SZ,company
1243,旗滨集团,601636.SH,company
1244,盛天网络,300494.SZ,company
1245,汇中股份,300371.SZ,company
1246,*ST工新,600701.SH,company
1247,闽东电力,000993.SZ,company
1248,维业股份,300621.SZ,company
1249,中银证券,601696.SH,company
1250,健康元,600380.SH,company
1251,集友股份,603429.SH,company
1252,乾照光电,300102.SZ,company
1253,融捷健康,300247.SZ,company
1254,步步高,002251.SZ,company
1255,美芝股份,002856.SZ,company
1256,鸿合科技,002955.SZ,company
1257,高新兴,300098.SZ,company
1258,德昌股份,605555.SH,company
1259,江西长运,600561.SH,company
1260,德宏股份,603701.SH,company
1261,中船科技,600072.SH,company
1262,陕西煤业,601225.SH,company
1263,常铝股份,002160.SZ,company
1264,美诺华,603538.SH,company
1265,孚日股份,002083.SZ,company
1266,金城医药,300233.SZ,company
1267,敏芯股份,688286.SH,company
1268,顺发恒业,000631.SZ,company
1269,ST中南,002445.SZ,company
1270,沪硅产业,688126.SH,company
1271,杭萧钢构,600477.SH,company
1272,黄山胶囊,002817.SZ,company
1273,森霸传感,300701.SZ,company
1274,新乡化纤,000949.SZ,company
1275,澳洋健康,002172.SZ,company
1276,湖南黄金,002155.SZ,company
1277,富森美,002818.SZ,company
1278,广州酒家,603043.SH,company
1279,乐山电力,600644.SH,company
1280,红星发展,600367.SH,company
1281,ST慧球,600556.SH,company
1282,翔鹭钨业,002842.SZ,company
1283,人民网,603000.SH,company
1284,润禾材料,300727.SZ,company
1285,格林达,603931.SH,company
1286,泛海控股,000046.SZ,company
1287,渤海轮渡,603167.SH,company
1288,宏微科技,688711.SH,company
1289,金融街,000402.SZ,company
1290,秦安股份,603758.SH,company
1291,阳煤化工,600691.SH,company
1292,金冠股份,300510.SZ,company
1293,ST中天,600856.SH,company
1294,康尼机电,603111.SH,company
1295,联明股份,603006.SH,company
1296,星帅尔,002860.SZ,company
1297,华远地产,600743.SH,company
1298,金三江,301059.SZ,company
1299,江苏阳光,600220.SH,company
1300,中原特钢,002423.SZ,company
1301,华灿光电,300323.SZ,company
1302,精达股份,600577.SH,company
1303,岭南控股,000524.SZ,company
1304,梦百合,603313.SH,company
1305,奥特迅,002227.SZ,company
1306,盟升电子,688311.SH,company
1307,苏常柴A,000570.SZ,company
1308,天创时尚,603608.SH,company
1309,金山办公,688111.SH,company
1310,国睿科技,600562.SH,company
1311,南方汇通,000920.SZ,company
1312,安科生物,300009.SZ,company
1313,天茂集团,000627.SZ,company
1314,乐凯新材,300446.SZ,company
1315,中国医药,600056.SH,company
1316,交大昂立,600530.SH,company
1317,梅花生物,600873.SH,company
1318,盘龙药业,002864.SZ,company
1319,贵阳银行,601997.SH,company
1320,新亚制程,002388.SZ,company
1321,众信旅游,002707.SZ,company
1322,西藏珠峰,600338.SH,company
1323,鸿达兴业,002002.SZ,company
1324,百合花,603823.SH,company
1325,老凤祥,600612.SH,company
1326,华能国际,600011.SH,company
1327,晨光新材,605399.SH,company
1328,重庆啤酒,600132.SH,company
1329,辽宁成大,600739.SH,company
1330,融捷股份,002192.SZ,company
1331,凯莱英,002821.SZ,company
1332,艾可蓝,300816.SZ,company
1333,欧陆通,300870.SZ,company
1334,武汉中商,000785.SZ,company
1335,顺络电子,002138.SZ,company
1336,南天信息,000948.SZ,company
1337,泰尔股份,002347.SZ,company
1338,焦作万方,000612.SZ,company
1339,妙可蓝多,600882.SH,company
1340,伟思医疗,688580.SH,company
1341,新研股份,300159.SZ,company
1342,光明乳业,600597.SH,company
1343,中电环保,300172.SZ,company
1344,瑞和股份,002620.SZ,company
1345,国信证券,002736.SZ,company
1346,新华传媒,600825.SH,company
1347,蓝丰生化,002513.SZ,company
1348,天房发展,600322.SH,company
1349,梅雁吉祥,600868.SH,company
1350,宜通世纪,300310.SZ,company
1351,鲁信创投,600783.SH,company
1352,世荣兆业,002016.SZ,company
1353,乐鑫科技,688018.SH,company
1354,智度股份,000676.SZ,company
1355,鲁商置业,600223.SH,company
1356,卓翼科技,002369.SZ,company
1357,贵州轮胎,000589.SZ,company
1358,渝开发,000514.SZ,company
1359,航天通信,600677.SH,company
1360,中信海直,000099.SZ,company
1361,天阳科技,300872.SZ,company
1362,大族激光,002008.SZ,company
1363,明泰铝业,601677.SH,company
1364,华正新材,603186.SH,company
1365,佳华科技,688051.SH,company
1366,华森制药,002907.SZ,company
1367,天晟新材,300169.SZ,company
1368,开立医疗,300633.SZ,company
1369,山鼎设计,300492.SZ,company
1370,威孚高科,000581.SZ,company
1371,芯源微,688037.SH,company
1372,国检集团,603060.SH,company
1373,众应互联,002464.SZ,company
1374,ST云网,002306.SZ,company
1375,金龙机电,300032.SZ,company
1376,利群股份,601366.SH,company
1377,瑞可达,688800.SH,company
1378,中装建设,002822.SZ,company
1379,斯达半导,603290.SH,company
1380,*ST天雁,600698.SH,company
1381,光云科技,688365.SH,company
1382,中远海能,600026.SH,company
1383,四创电子,600990.SH,company
1384,瑞晟智能,688215.SH,company
1385,建设机械,600984.SH,company
1386,顺网科技,300113.SZ,company
1387,太极实业,600667.SH,company
1388,双杰电气,300444.SZ,company
1389,高鸿股份,000851.SZ,company
1390,ST银河,000806.SZ,company
1391,福田汽车,600166.SH,company
1392,杭州高新,300478.SZ,company
1393,新疆火炬,603080.SH,company
1394,万马科技,300698.SZ,company
1395,创力集团,603012.SH,company
1396,杭州热电,605011.SH,company
1397,渝三峡A,000565.SZ,company
1398,顺钠股份,000533.SZ,company
1399,星网锐捷,002396.SZ,company
1400,中信银行,601998.SH,company
1401,航天科技,000901.SZ,company
1402,豫金刚石,300064.SZ,company
1403,上海沿浦,605128.SH,company
1404,楚天高速,600035.SH,company
1405,海天股份,603759.SH,company
1406,江苏国信,002608.SZ,company
1407,光正集团,002524.SZ,company
1408,声迅股份,003004.SZ,company
1409,巨轮智能,002031.SZ,company
1410,正虹科技,000702.SZ,company
1411,跃岭股份,002725.SZ,company
1412,东方电热,300217.SZ,company
1413,中旗新材,001212.SZ,company
1414,秦川机床,000837.SZ,company
1415,中再资环,600217.SH,company
1416,中金黄金,600489.SH,company
1417,金财互联,002530.SZ,company
1418,*ST秋林,600891.SH,company
1419,宝钢股份,600019.SH,company
1420,康华生物,300841.SZ,company
1421,吉翔股份,603399.SH,company
1422,金溢科技,002869.SZ,company
1423,古井贡酒,000596.SZ,company
1424,伊利股份,600887.SH,company
1425,京北方,002987.SZ,company
1426,好莱客,603898.SH,company
1427,网宿科技,300017.SZ,company
1428,锦鸡股份,300798.SZ,company
1429,立昂微,605358.SH,company
1430,文峰股份,601010.SH,company
1431,分众传媒,002027.SZ,company
1432,银禧科技,300221.SZ,company
1433,乐心医疗,300562.SZ,company
1434,天宸股份,600620.SH,company
1435,*ST生物,000504.SZ,company
1436,首钢股份,000959.SZ,company
1437,中闽能源,600163.SH,company
1438,华茂股份,000850.SZ,company
1439,和佳股份,300273.SZ,company
1440,日出东方,603366.SH,company
1441,光库科技,300620.SZ,company
1442,宜安科技,300328.SZ,company
1443,海量数据,603138.SH,company
1444,硅宝科技,300019.SZ,company
1445,赛隆药业,002898.SZ,company
1446,深南股份,002417.SZ,company
1447,*ST金山,600396.SH,company
1448,科大国创,300520.SZ,company
1449,国投电力,600886.SH,company
1450,天富能源,600509.SH,company
1451,哈投股份,600864.SH,company
1452,英飞特,300582.SZ,company
1453,鲍斯股份,300441.SZ,company
1454,芒果超媒,300413.SZ,company
1455,江苏索普,600746.SH,company
1456,蓝帆医疗,002382.SZ,company
1457,完美世界,002624.SZ,company
1458,内蒙华电,600863.SH,company
1459,ST中新,603996.SH,company
1460,昇兴股份,002752.SZ,company
1461,泰豪科技,600590.SH,company
1462,邦讯技术,300312.SZ,company
1463,环能科技,300425.SZ,company
1464,巨星科技,002444.SZ,company
1465,五方光电,002962.SZ,company
1466,三友医疗,688085.SH,company
1467,兰花科创,600123.SH,company
1468,华脉科技,603042.SH,company
1469,吉药控股,300108.SZ,company
1470,长城科技,603897.SH,company
1471,卡倍亿,300863.SZ,company
1472,龙韵股份,603729.SH,company
1473,世纪星源,000005.SZ,company
1474,宁波海运,600798.SH,company
1475,双鹭药业,002038.SZ,company
1476,冠昊生物,300238.SZ,company
1477,尚纬股份,603333.SH,company
1478,二三四五,002195.SZ,company
1479,方邦股份,688020.SH,company
1480,数码科技,300079.SZ,company
1481,南京高科,600064.SH,company
1482,香山股份,002870.SZ,company
1483,恒华科技,300365.SZ,company
1484,三环集团,300408.SZ,company
1485,天津普林,002134.SZ,company
1486,海泰新光,688677.SH,company
1487,沃华医药,002107.SZ,company
1488,雅本化学,300261.SZ,company
1489,宝泰隆,601011.SH,company
1490,吴通控股,300292.SZ,company
1491,新开源,300109.SZ,company
1492,中科电气,300035.SZ,company
1493,广州发展,600098.SH,company
1494,红阳能源,600758.SH,company
1495,新余国科,300722.SZ,company
1496,卓郎智能,600545.SH,company
1497,英利汽车,601279.SH,company
1498,宏达电子,300726.SZ,company
1499,深物业A,000011.SZ,company
1500,迪威尔,688377.SH,company
1501,雷尔伟,301016.SZ,company
1502,森特股份,603098.SH,company
1503,华依科技,688071.SH,company
1504,顺灏股份,002565.SZ,company
1505,安洁科技,002635.SZ,company
1506,辉丰股份,002496.SZ,company
1507,金安国纪,002636.SZ,company
1508,麦克奥迪,300341.SZ,company
1509,新疆浩源,002700.SZ,company
1510,聚龙股份,300202.SZ,company
1511,佳禾食品,605300.SH,company
1512,和邦生物,603077.SH,company
1513,文灿股份,603348.SH,company
1514,桂林三金,002275.SZ,company
1515,ST岩石,600696.SH,company
1516,华翔股份,603112.SH,company
1517,双飞股份,300817.SZ,company
1518,火星人厨具,300894.SZ,company
1519,鸣志电器,603728.SH,company
1520,万兴科技,300624.SZ,company
1521,亚联发展,002316.SZ,company
1522,瀚叶股份,600226.SH,company
1523,海川智能,300720.SZ,company
1524,山东玻纤,605006.SH,company
1525,全筑股份,603030.SH,company
1526,深圳瑞捷,300977.SZ,company
1527,通产丽星,002243.SZ,company
1528,华孚时尚,002042.SZ,company
1529,海得控制,002184.SZ,company
1530,天沃科技,002564.SZ,company
1531,微光股份,002801.SZ,company
1532,宗申动力,001696.SZ,company
1533,福蓉科技,603327.SH,company
1534,众合科技,000925.SZ,company
1535,楚天科技,300358.SZ,company
1536,天业通联,002459.SZ,company
1537,华阳国际,002949.SZ,company
1538,纳川股份,300198.SZ,company
1539,科华控股,603161.SH,company
1540,振东制药,300158.SZ,company
1541,东方通信,600776.SH,company
1542,奥马电器,002668.SZ,company
1543,协鑫能科,002015.SZ,company
1544,银都股份,603277.SH,company
1545,咸亨国际,605056.SH,company
1546,皖维高新,600063.SH,company
1547,阳光电源,300274.SZ,company
1548,万华化学,600309.SH,company
1549,云涌科技,688060.SH,company
1550,安集科技,688019.SH,company
1551,长源电力,000966.SZ,company
1552,金龙鱼,300999.SZ,company
1553,旭光股份,600353.SH,company
1554,洋河股份,002304.SZ,company
1555,超华科技,002288.SZ,company
1556,千红制药,002550.SZ,company
1557,龙泉股份,002671.SZ,company
1558,共进股份,603118.SH,company
1559,福斯特,603806.SH,company
1560,中天金融,000540.SZ,company
1561,飞天诚信,300386.SZ,company
1562,伊泰B股,900948.SH,company
1563,锋尚文化,300860.SZ,company
1564,天铁股份,300587.SZ,company
1565,潮宏基,002345.SZ,company
1566,绿岛风,301043.SZ,company
1567,镇海股份,603637.SH,company
1568,南都电源,300068.SZ,company
1569,富奥股份,000030.SZ,company
1570,狄耐克,300884.SZ,company
1571,华凯创意,300592.SZ,company
1572,欧比特,300053.SZ,company
1573,新天绿能,600956.SH,company
1574,东港股份,002117.SZ,company
1575,中原高速,600020.SH,company
1576,星光农机,603789.SH,company
1577,宁波华翔,002048.SZ,company
1578,劲胜智能,300083.SZ,company
1579,华盛昌,002980.SZ,company
1580,鲁银投资,600784.SH,company
1581,信雅达,600571.SH,company
1582,华录百纳,300291.SZ,company
1583,中胤时尚,300901.SZ,company
1584,唐山港,601000.SH,company
1585,星星科技,300256.SZ,company
1586,上海钢联,300226.SZ,company
1587,江阴银行,002807.SZ,company
1588,东莞控股,000828.SZ,company
1589,云铝股份,000807.SZ,company
1590,绿的谐波,688017.SH,company
1591,*ST龙力,002604.SZ,company
1592,齐心集团,002301.SZ,company
1593,可靠股份,301009.SZ,company
1594,远大智能,002689.SZ,company
1595,银星能源,000862.SZ,company
1596,永贵电器,300351.SZ,company
1597,百邦科技,300736.SZ,company
1598,瑞鹄模具,002997.SZ,company
1599,长信科技,300088.SZ,company
1600,比亚迪,002594.SZ,company
1601,古鳌科技,300551.SZ,company
1602,振邦智能,003028.SZ,company
1603,中国科传,601858.SH,company
1604,微芯生物,688321.SH,company
1605,仁东控股,002647.SZ,company
1606,海螺水泥,600585.SH,company
1607,江淮汽车,600418.SH,company
1608,东方通,300379.SZ,company
1609,盛讯达,300518.SZ,company
1610,惠天热电,000692.SZ,company
1611,川环科技,300547.SZ,company
1612,北新建材,000786.SZ,company
1613,柳工,000528.SZ,company
1614,金智科技,002090.SZ,company
1615,金亚科技,300028.SZ,company
1616,莫高股份,600543.SH,company
1617,中天精装,002989.SZ,company
1618,厦门象屿,600057.SH,company
1619,三维丝,300056.SZ,company
1620,中捷精工,301072.SZ,company
1621,霍莱沃,688682.SH,company
1622,富吉瑞,688272.SH,company
1623,瑞泰科技,002066.SZ,company
1624,华信新材,300717.SZ,company
1625,三美股份,603379.SH,company
1626,科美诊断,688468.SH,company
1627,三峡新材,600293.SH,company
1628,海信家电,000921.SZ,company
1629,煜邦电力,688597.SH,company
1630,圣阳股份,002580.SZ,company
1631,大洋生物,003017.SZ,company
1632,飞龙股份,002536.SZ,company
1633,百大集团,600865.SH,company
1634,多瑞医药,301075.SZ,company
1635,深大通,000038.SZ,company
1636,盐田港,000088.SZ,company
1637,中路股份,600818.SH,company
1638,鹏辉能源,300438.SZ,company
1639,立霸股份,603519.SH,company
1640,品茗股份,688109.SH,company
1641,公牛集团,603195.SH,company
1642,普路通,002769.SZ,company
1643,智莱科技,300771.SZ,company
1644,长航凤凰,000520.SZ,company
1645,广宇发展,000537.SZ,company
1646,京投发展,600683.SH,company
1647,联美控股,600167.SH,company
1648,桃李面包,603866.SH,company
1649,银座股份,600858.SH,company
1650,卫宁健康,300253.SZ,company
1651,中泰化学,002092.SZ,company
1652,久日新材,688199.SH,company
1653,广弘控股,000529.SZ,company
1654,鲁亿通,300423.SZ,company
1655,万丰奥威,002085.SZ,company
